-1, 0.337095, 0.345302, 0.0598965
-1, 0.683418, 0.763264, 0.234006
-1, 0.445698, 0.0961958, 0.00528429
-1, 0.425497, 0.752518, 0.179167
1, 0.459958, 0.474441, 0.0616656
-1, 0.435969, 0.286193, 0.0252036
1, 0.798188, 0.615363, 0.757779
-1, 0.395795, 0.447679, 0.0651859
1, 0.505186, 0.263234, 0.982334
-1, 0.612128, 0.387238, 0.0528621
-1, 0.226157, 0.831463, 0.548116
-1, 0.512136, 0.543625, 0.0804967
-1, 0.157396, 0.629849, 0.683264
1, 0.614212, 0.530839, 0.90806
1, 0.613557, 0.289305, 0.0350596
1, 0.615969, 0.470689, 0.925633
-1, 0.770939, 0.597055, 0.795803
1, 0.437894, 0.538659, 0.0833121
1, 0.452905, 0.888609, 0.27539
-1, 0.348455, 0.386505, 0.0644274
-1, 0.771318, 0.643553, 0.76996
-1, 0.372598, 0.48994, 0.916887
-1, 0.627546, 0.286785, 0.961692
-1, 0.669489, 0.847955, 0.296116
-1, 0.48182, 0.471712, 0.940513
-1, 0.17998, 0.042387, 0.11628
-1, 0.588841, 0.727931, 0.83116
1, 0.449973, 0.701458, 0.852886
-1, 0.356872, 0.220606, 0.0337651
-1, 0.410127, 0.474372, 0.0690821
-1, 0.409622, 0.687695, 0.148362
-1, 0.619138, 0.594167, 0.884134
-1, 0.86609, 0.461033, 0.249249
-1, 0.0670149, 0.280721, 0.292658
1, 0.397629, 0.944871, 0.371848
-1, 0.0962582, 0.302379, 0.753543
1, 0.444913, 0.69706, 0.854309
1, 0.280455, 0.269988, 0.0714771
1, 0.324277, 0.927699, 0.563889
1, 0.476961, 0.199735, 0.989382
1, 0.451229, 0.375108, 0.960927
1, 0.525998, 0.599557, 0.899342
-1, 0.854, 0.0412558, 0.147462
1, 0.870887, 0.336072, 0.209764
-1, 0.398415, 0.157541, 0.0167906
1, 0.465426, 0.0901377, 0.996765
1, 0.485877, 0.472127, 0.94055
1, 0.619841, 0.23592, 0.970863
-1, 0.440663, 0.504706, 0.0724285
-1, 0.384642, 0.40664, 0.057982
1, 0.483279, 0.424686, 0.952368
1, 0.802323, 0.790708, 0.451456
-1, 0.770156, 0.62392, 0.782358
-1, 0.385422, 0.626387, 0.127403
-1, 0.513496, 0.40339, 0.0426844
-1, 0.539292, 0.586887, 0.902941
-1, 0.755295, 0.720129, 0.734986
1, 0.43625, 0.696561, 0.853102
1, 0.659561, 0.762261, 0.781631
1, 0.718634, 0.799052, 0.706461
1, 0.540666, 0.627354, 0.112738
1, 0.807562, 0.787976, 0.515506
-1, 0.496281, 0.327702, 0.0276252
1, 0.563315, 0.883886, 0.725248
1, 0.458992, 0.464231, 0.94097
-1, 0.495168, 0.035007, 0.000330621
1, 0.402661, 0.751484, 0.815284
-1, 0.626806, 0.0689472, 0.0175881
1, 0.395007, 0.507153, 0.0820204
-1, 0.44929, 0.257843, 0.98043
1, 0.715992, 0.750114, 0.750438
1, 0.646204, 0.77487, 0.780279
-1, 0.93025, 0.509506, 0.493097
1, 0.58515, 0.955598, 0.620543
1, 0.852094, 0.585284, 0.298917
1, 0.412422, 0.965005, 0.598082
-1, 0.394821, 0.477357, 0.0733867
-1, 0.534956, 0.463483, 0.0583253
-1, 0.528359, 0.644455, 0.881297
1, 0.418725, 0.898567, 0.704016
1, 0.517323, 0.163022, 0.993
1, 0.490381, 0.495209, 0.934293
1, 0.839836, 0.692388, 0.621309
-1, 0.477874, 0.849474, 0.763004
-1, 0.569791, 0.517029, 0.0777392
-1, 0.0435892, 0.262394, 0.657033
-1, 0.500529, 0.00570598, 8.60955e-06
1, 0.683152, 0.621213, 0.846406
1, 0.561194, 0.618428, 0.888147
1, 0.416569, 0.554759, 0.0924089
-1, 0.476205, 0.369197, 0.0359298
-1, 0.646758, 0.504939, 0.0941381
-1, 0.500116, 0.114686, 0.00330307
1, 0.523655, 0.615735, 0.89329
1, 0.444548, 0.221788, 0.984389
1, 0.491592, 0.0588763, 0.999061
1, 0.464022, 0.030354, 0.00152261
1, 0.91377, 0.509858, 0.382265
1, 0.440193, 0.226307, 0.983348
1, 0.633047, 0.76474, 0.793475
1, 0.519354, 0.560247, 0.913727
-1, 0.558396, 0.0365421, 0.00376558
-1, 0.524076, 0.436769, 0.0508562
-1, 0.666513, 0.606848, 0.139137
1, 0.553939, 0.25444, 0.980517
-1, 0.340239, 0.542201, 0.111372
-1, 0.307883, 0.92342, 0.506052
-1, 0.342515, 0.847523, 0.28618
-1, 0.418875, 0.589667, 0.104366
-1, 0.541744, 0.608056, 0.105233
1, 0.276266, 0.27699, 0.0747715
1, 0.816597, 0.770031, 0.539874
-1, 0.529806, 0.217638, 0.0129044
-1, 0.0417492, 0.353883, 0.405738
-1, 0.527547, 0.642199, 0.117693
1, 0.634362, 0.556448, 0.893123
-1, 0.160216, 0.125081, 0.861589
-1, 0.484173, 0.0234545, 0.000386801
1, 0.46448, 0.22032, 0.98642
1, 0.536993, 0.717448, 0.846382
-1, 0.598263, 0.711749, 0.162768
1, 0.802498, 0.737515, 0.650216
1, 0.452354, 0.480728, 0.935857
1, 0.496862, 0.00632563, 0.999981
1, 0.686901, 0.740092, 0.779587
-1, 0.762555, 0.617274, 0.792977
-1, 0.154758, 0.678248, 0.3737
1, 0.572049, 0.36617, 0.959654
-1, 0.620657, 0.702764, 0.165338
-1, 0.532386, 0.575664, 0.092425
1, 0.430666, 0.473686, 0.0651232
1, 0.46537, 0.392891, 0.958494
1, 0.359822, 0.021724, 0.979857
-1, 0.826436, 0.329334, 0.158912
-1, 0.466423, 0.145514, 0.00646185
-1, 0.438473, 0.256594, 0.0206658
-1, 0.697112, 0.691149, 0.197092
-1, 0.399822, 0.44313, 0.936919
-1, 0.485987, 0.00359934, 0.000197598
-1, 0.461965, 0.420146, 0.0478582
-1, 0.504785, 0.626155, 0.110151
1, 0.617192, 0.718751, 0.827328
1, 0.415664, 0.363045, 0.958206
1, 0.16015, 0.0609879, 0.86563
-1, 0.678317, 0.483531, 0.100306
-1, 0.0865713, 0.412486, 0.308423
1, 0.510814, 0.650571, 0.879602
1, 0.459514, 0.514521, 0.926844
-1, 0.981839, 0.25805, 0.464619
1, 0.481753, 0.0585091, 0.99881
1, 0.531598, 0.509754, 0.929006
1, 0.585074, 0.816493, 0.775939
-1, 0.434206, 0.533757, 0.082302
-1, 0.624551, 0.508503, 0.912124
-1, 0.39219, 0.532932, 0.0908455
1, 0.536776, 0.947013, 0.656567
-1, 0.451423, 0.218747, 0.0145297
-1, 0.231215, 0.74777, 0.304846
1, 0.490992, 0.175246, 0.992177
-1, 0.475538, 0.493184, 0.934289
1, 0.491585, 0.0483873, 0.999343
-1, 0.542364, 0.205833, 0.0125534
1, 0.748975, 0.63317, 0.203669
1, 0.333098, 0.222849, 0.0420006
1, 0.501522, 0.72843, 0.842611
1, 0.457643, 0.437655, 0.947585
1, 0.131916, 0.252383, 0.185807
-1, 0.506361, 0.599236, 0.0997402
-1, 0.203764, 0.734615, 0.665715
1, 0.51081, 0.518787, 0.927327
-1, 0.660694, 0.708352, 0.814269
-1, 0.507741, 0.689279, 0.137792
-1, 0.733941, 0.648607, 0.199791
1, 0.486641, 0.681061, 0.865914
1, 0.488006, 0.0399125, 0.999458
1, 0.655222, 0.891302, 0.334588
1, 0.465709, 0.461879, 0.942157
-1, 0.988438, 0.0745745, 0.399454
-1, 0.898265, 0.168991, 0.209689
-1, 0.652653, 0.727585, 0.192782
-1, 0.371576, 0.252695, 0.0335592
-1, 0.385651, 0.633599, 0.130392
1, 0.43399, 0.294931, 0.973187
1, 0.405254, 0.673227, 0.857439
-1, 0.651482, 0.784218, 0.77082
1, 0.528098, 0.978864, 0.401262
-1, 0.420554, 0.632159, 0.120763
1, 0.860241, 0.264553, 0.179448
-1, 0.486619, 0.851678, 0.238193
-1, 0.829984, 0.0641435, 0.874298
-1, 0.709924, 0.157394, 0.946914
-1, 0.457469, 0.951576, 0.352003
-1, 0.574884, 0.553036, 0.909803
-1, 0.016386, 0.228727, 0.443082
1, 0.575829, 0.215913, 0.98227
1, 0.529971, 0.741039, 0.834445
1, 0.489909, 0.493873, 0.934662
1, 0.625245, 0.646101, 0.860514
1, 0.696573, 0.632738, 0.166399
-1, 0.606145, 0.647888, 0.865803
1, 0.55652, 0.800922, 0.794075
1, 0.494253, 0.596214, 0.901397
-1, 0.430848, 0.518963, 0.0782048
1, 0.365301, 0.431958, 0.930399
-1, 0.688367, 0.432903, 0.0905294
1, 0.368502, 0.444086, 0.928298
1, 0.438013, 0.207894, 0.985138
-1, 0.341609, 0.165778, 0.0330161
-1, 0.750397, 0.71617, 0.256864
-1, 0.0179036, 0.0722082, 0.628379
-1, 0.302418, 0.63961, 0.17021
-1, 0.539059, 0.703003, 0.146517
-1, 0.378955, 0.559755, 0.103695
-1, 0.654366, 0.750678, 0.792106
-1, 0.275829, 0.439899, 0.110854
-1, 0.423697, 0.410826, 0.0505559
-1, 0.549088, 0.762167, 0.179995
-1, 0.0509918, 0.440274, 0.489148
1, 0.512631, 0.344286, 0.96926
1, 0.622797, 0.753001, 0.80529
-1, 0.333588, 0.222909, 0.0418298
-1, 0.557068, 0.701122, 0.148037
-1, 0.666115, 0.580943, 0.128457
-1, 0.889849, 0.171528, 0.801155
-1, 0.530959, 0.654692, 0.123291
1, 0.705907, 0.661986, 0.186837
-1, 0.781391, 0.686509, 0.269706
-1, 0.506288, 0.335861, 0.0290884
-1, 0.790617, 0.345174, 0.131537
1, 0.568158, 0.911652, 0.694014
-1, 0.555905, 0.880116, 0.73083
-1, 0.194019, 0.415923, 0.163506
-1, 0.421247, 0.597312, 0.106761
1, 0.18147, 0.755245, 0.421986
-1, 0.50124, 0.440706, 0.0511708
-1, 0.540273, 0.672071, 0.13192
1, 0.490814, 0.581098, 0.906837
-1, 0.503377, 0.304874, 0.0238187
-1, 0.730885, 0.733564, 0.250597
1, 0.80313, 0.699536, 0.310736
-1, 0.692162, 0.641596, 0.168061
1, 0.357049, 0.0137664, 0.0208873
1, 0.690997, 0.765425, 0.759018
1, 0.776383, 0.74384, 0.687978
1, 0.461097, 0.744941, 0.831359
-1, 0.514237, 0.398728, 0.0416861
-1, 0.978087, 0.287828, 0.471921
-1, 0.631975, 0.835468, 0.7411
-1, 0.481129, 0.984561, 0.414014
1, 0.26903, 0.409916, 0.106666
1, 0.452959, 0.411696, 0.953238
-1, 0.710988, 0.457222, 0.108561
1, 0.493243, 0.0118681, 0.99992
-1, 0.615886, 0.644478, 0.135651
1, 0.572432, 0.681999, 0.858465
1, 0.484435, 0.485144, 0.936952
-1, 0.536553, 0.409635, 0.0453439
-1, 0.0711139, 0.216738, 0.266597
-1, 0.552178, 0.501127, 0.0704658
1, 0.600347, 0.551895, 0.90471
-1, 0.29993, 0.91222, 0.454635
1, 0.414222, 0.352691, 0.959957
1, 0.501012, 0.719656, 0.847216
-1, 0.668408, 0.610435, 0.141536
-1, 0.0769066, 0.11152, 0.239148
1, 0.428717, 0.805184, 0.787927
1, 0.544185, 0.551158, 0.914866
1, 0.941687, 0.16167, 0.720066
1, 0.411458, 0.760579, 0.81241
-1, 0.468205, 0.735106, 0.837547
-1, 0.552954, 0.0279219, 0.00301493
-1, 0.53643, 0.402713, 0.0437911
-1, 0.653959, 0.346528, 0.0569781
1, 0.645136, 0.496053, 0.909171
1, 0.447586, 0.493393, 0.931754
1, 0.0500375, 0.435956, 0.485648
-1, 0.376442, 0.319594, 0.0425916
1, 0.274371, 0.771706, 0.27569
1, 1, 0.0164464, 0.496571
-1, 0.412357, 0.721785, 0.165144
1, 0.460784, 0.142141, 0.993369
-1, 0.447601, 0.279535, 0.0227947
-1, 0.567746, 0.805893, 0.211749
-1, 0.774749, 0.625435, 0.222959
-1, 0.240272, 0.25786, 0.0925808
-1, 0.373744, 0.231037, 0.969827
1, 0.61404, 0.767647, 0.799518
1, 0.674826, 0.386252, 0.0732288
-1, 0.505247, 0.249514, 0.0158477
1, 0.764892, 0.60766, 0.795882
1, 0.243761, 0.762482, 0.302226
1, 0.431604, 0.618989, 0.886743
-1, 0.335438, 0.931641, 0.422253
-1, 0.424401, 0.558487, 0.907844
-1, 0.422598, 0.317473, 0.0322138
-1, 0.289416, 0.83688, 0.675139
-1, 0.61434, 0.0374693, 0.0136196
-1, 0.461531, 0.393142, 0.0418648
1, 0.429695, 0.596112, 0.895288
-1, 0.301751, 0.0900458, 0.956856
1, 0.497575, 0.0768098, 0.998514
1, 0.643021, 0.447923, 0.923538
-1, 0.468003, 0.589576, 0.0973835
1, 0.590156, 0.797252, 0.788116
-1, 0.489478, 0.450123, 0.0536329
-1, 0.0523577, 0.219426, 0.694308
-1, 0.581912, 0.556975, 0.0928841
1, 0.531953, 0.0640769, 0.00205806
-1, 0.615662, 0.547692, 0.0979589
1, 0.650183, 0.933693, 0.597814
-1, 0.482928, 0.585343, 0.0949409
-1, 0.552261, 0.392965, 0.956793
-1, 0.0785595, 0.0635566, 0.232532
1, 0.740148, 0.834382, 0.635416
1, 0.318638, 0.768591, 0.236346
-1, 0.415627, 0.808248, 0.782191
1, 0.432735, 0.354912, 0.962597
1, 0.716331, 0.464985, 0.886203
-1, 0.362468, 0.81075, 0.24147
1, 0.734443, 0.856074, 0.609001
1, 0.40994, 0.636998, 0.874819
1, 0.982631, 0.256621, 0.525935
1, 0.983264, 0.0585228, 0.625181
-1, 0.334112, 0.783223, 0.763073
1, 0.48115, 0.721847, 0.84557
1, 0.538816, 0.54115, 0.918679
1, 0.592054, 0.597934, 0.890073
1, 0.508135, 0.417678, 0.954227
-1, 0.483831, 0.920783, 0.30544
-1, 0.32862, 0.890815, 0.350505
1, 0.692666, 0.462213, 0.100661
-1, 0.756718, 0.756601, 0.70256
-1, 0.538851, 0.985012, 0.422472
-1, 0.322682, 0.0696915, 0.966245
1, 0.695737, 0.907621, 0.576218
-1, 0.518412, 0.210861, 0.0115958
-1, 0.0803634, 0.211486, 0.750762
-1, 0.0668827, 0.0793495, 0.746989
1, 0.502041, 0.0191704, 9.70998e-05
-1, 0.565676, 0.396625, 0.0457376
-1, 0.469514, 0.237071, 0.0152109
-1, 0.381356, 0.704475, 0.165469
-1, 0.0574539, 0.452338, 0.443577
-1, 0.487316, 0.5094, 0.0699076
-1, 0.483403, 0.735945, 0.838175
-1, 0.746038, 0.279796, 0.912181
1, 0.517033, 0.228892, 0.986421
-1, 0.588286, 0.338922, 0.0379612
-1, 0.363501, 0.325403, 0.952686
1, 0.635155, 0.316959, 0.0454588
-1, 0.331349, 0.0491064, 0.029902
1, 0.858587, 0.544942, 0.717294
-1, 0.510711, 0.465393, 0.0575714
1, 0.69061, 0.772807, 0.753773
-1, 0.457586, 0.529588, 0.0779756
-1, 0.386642, 0.827006, 0.242624
-1, 0.38812, 0.384047, 0.0520782
-1, 0.594882, 0.851286, 0.744697
-1, 0.388541, 0.709049, 0.165415
-1, 0.377843, 0.253295, 0.968038
-1, 0.410998, 0.560403, 0.904473
-1, 0.425216, 0.657781, 0.130839
1, 0.44402, 0.577319, 0.904437
1, 0.495224, 0.244374, 0.984814
1, 0.464823, 0.339769, 0.968942
-1, 0.532077, 0.489879, 0.0652809
-1, 0.980208, 0.255479, 0.443874
-1, 0.534527, 0.632151, 0.114093
1, 0.591329, 0.704746, 0.84281
-1, 0.659813, 0.544212, 0.112153
1, 0.482825, 0.164576, 0.992881
-1, 0.405579, 0.46332, 0.932947
1, 0.4842, 0.753773, 0.828254
-1, 0.500819, 0.666365, 0.872851
1, 0.885183, 0.530699, 0.676839
-1, 0.300193, 0.569442, 0.140724
-1, 0.409236, 0.831646, 0.237462
-1, 0.2898, 0.651786, 0.18426
-1, 0.634683, 0.787339, 0.222647
1, 0.452049, 0.697561, 0.855097
1, 0.891935, 0.426443, 0.274246
-1, 0.700176, 0.678245, 0.191857
-1, 0.431239, 0.493629, 0.0706099
-1, 0.468906, 0.893397, 0.722633
-1, 0.919827, 0.539815, 0.530914
-1, 0.729865, 0.562126, 0.156225
-1, 0.665513, 0.575545, 0.126097
1, 0.775612, 0.75483, 0.32211
1, 0.287889, 0.538028, 0.864293
-1, 0.557331, 0.528375, 0.0793761
-1, 0.488295, 0.45384, 0.0546038
1, 0.375289, 0.714879, 0.82672
-1, 0.437345, 0.710854, 0.15389
1, 0.559261, 0.026866, 0.996287
-1, 0.68739, 0.92075, 0.445155
-1, 0.62974, 0.147045, 0.0227686
1, 0.628657, 0.61819, 0.871379
-1, 0.450858, 0.282392, 0.0228693
-1, 0.429575, 0.683783, 0.141958
1, 0.624935, 0.844459, 0.736988
1, 0.468316, 0.169278, 0.991765
-1, 0.712838, 0.579036, 0.152301
1, 0.816309, 0.564663, 0.234915
1, 0.591726, 0.509995, 0.920197
1, 0.537533, 0.97503, 0.395116
1, 0.494208, 0.01231, 0.999929
1, 0.750235, 0.366627, 0.10785
-1, 0.270328, 0.16576, 0.0636058
1, 0.57356, 0.891489, 0.285616
1, 0.882883, 0.188139, 0.192458
-1, 0.954753, 0.316349, 0.635053
1, 0.469232, 0.492051, 0.93421
1, 0.428149, 0.54239, 0.0860949
-1, 0.785491, 0.476772, 0.165808
-1, 0.926847, 0.184665, 0.256441
1, 0.490529, 0.3187, 0.973833
-1, 0.299886, 0.618919, 0.161972
1, 0.740002, 0.7048, 0.761245
-1, 0.419867, 0.744777, 0.823976
-1, 0.447353, 0.0343805, 0.00306917
-1, 0.311564, 0.153952, 0.0432628
1, 0.690433, 0.749307, 0.229064
-1, 0.12652, 0.663408, 0.474548
1, 0.298629, 0.888166, 0.611165
1, 0.466027, 0.991704, 0.444587
-1, 0.603475, 0.676354, 0.146515
1, 0.790689, 0.723491, 0.686245
1, 0.652198, 0.765424, 0.216445
-1, 0.506325, 0.47687, 0.0605509
1, 0.489562, 0.389233, 0.960455
-1, 0.530935, 0.0656323, 0.00204436
-1, 0.406356, 0.962649, 0.401726
-1, 0.62517, 0.902853, 0.674952
-1, 0.531235, 0.829622, 0.222498
-1, 0.551692, 0.41449, 0.0479215
-1, 0.461903, 0.495201, 0.0672668
-1, 0.275892, 0.478633, 0.122413
-1, 0.978679, 0.0109224, 0.64459
-1, 0.461206, 0.283652, 0.0221052
1, 0.526407, 0.955799, 0.644886
-1, 0.539776, 0.819797, 0.216364
1, 0.65602, 0.806657, 0.751054
-1, 0.328603, 0.520586, 0.108946
-1, 0.511063, 0.143782, 0.00532485
1, 0.466778, 0.55174, 0.915707
1, 0.488343, 0.185153, 0.00878634
1, 0.347054, 0.153021, 0.969877
1, 0.553061, 0.659454, 0.127862
-1, 0.379467, 0.604737, 0.120407
-1, 0.467538, 0.515356, 0.0727242
1, 0.459239, 0.327741, 0.970627
-1, 0.69891, 0.917274, 0.51246
-1, 0.383831, 0.540988, 0.095803
1, 0.470536, 0.0778098, 0.997614
1, 0.710161, 0.722652, 0.225573
1, 0.424492, 0.464101, 0.936431
1, 0.48404, 0.451986, 0.945736
1, 0.493101, 0.395641, 0.959154
-1, 0.183704, 0.0825189, 0.114832
-1, 0.22319, 0.298222, 0.888874
-1, 0.0981369, 0.0863463, 0.205398
1, 0.173599, 0.17921, 0.131846
-1, 0.528332, 0.639067, 0.116441
-1, 0.542415, 0.450805, 0.0557078
-1, 0.562272, 0.970293, 0.604079
-1, 0.127535, 0.132606, 0.172887
-1, 0.48778, 0.684671, 0.135734
1, 0.42922, 0.158113, 0.988619
-1, 0.496208, 0.0858014, 0.998139
1, 0.532146, 0.597251, 0.899757
-1, 0.504541, 0.68751, 0.136898
1, 0.42047, 0.83666, 0.237806
-1, 0.407991, 0.275565, 0.0282325
1, 0.514204, 0.498192, 0.93331
1, 0.707464, 0.638156, 0.824299
-1, 0.485444, 0.481041, 0.0618811
-1, 0.52342, 0.0452683, 0.998933
-1, 0.899563, 0.0374915, 0.80006
1, 0.591041, 0.447665, 0.0622691
-1, 0.50758, 0.706113, 0.145985
-1, 0.692401, 0.0587234, 0.960557
-1, 0.278504, 0.328687, 0.91712
-1, 0.4732, 0.515211, 0.0722894
-1, 0.491287, 0.00562255, 0.999917
1, 0.386793, 0.936498, 0.365738
1, 0.365658, 0.0484329, 0.981033
-1, 0.543731, 0.770056, 0.183961
-1, 0.572403, 0.326338, 0.967039
1, 0.575922, 0.779326, 0.804036
-1, 0.438463, 0.597112, 0.103631
-1, 0.526247, 0.00872971, 0.999288
1, 0.461511, 0.164704, 0.991669
1, 0.492861, 0.134132, 0.995427
-1, 0.667528, 0.366418, 0.0659923
1, 0.585039, 0.525559, 0.0832027
1, 0.786511, 0.56862, 0.795136
-1, 0.54374, 0.0429309, 0.00238627
-1, 0.674028, 0.753785, 0.221249
1, 0.4353, 0.284137, 0.975015
-1, 0.545424, 0.547546, 0.915926
1, 0.507686, 0.139595, 0.995039
-1, 0.597848, 0.317239, 0.963957
1, 0.50995, 0.535302, 0.922227
-1, 0.689262, 0.191997, 0.0472804
1, 0.735621, 0.871814, 0.432685
-1, 0.387537, 0.525923, 0.0898311
1, 0.391852, 0.516204, 0.914392
-1, 0.494857, 0.655289, 0.122309
1, 0.597067, 0.739969, 0.822058
-1, 0.0877649, 0.15577, 0.772304
-1, 0.398094, 0.290541, 0.0325293
-1, 0.323651, 0.366468, 0.930545
-1, 0.711072, 0.0568544, 0.047633
-1, 0.454222, 0.156663, 0.00829727
1, 0.602897, 0.309237, 0.964215
1, 0.509001, 0.00175802, 8.29103e-05
1, 0.451175, 0.236633, 0.983344
1, 0.544695, 0.208158, 0.986991
1, 0.384233, 0.400869, 0.943227
-1, 0.659606, 0.65452, 0.157294
-1, 0.442318, 0.545921, 0.0850428
1, 0.404564, 0.656101, 0.865131
1, 0.38991, 0.400051, 0.0551468
1, 0.73396, 0.719298, 0.243189
1, 0.558479, 0.520883, 0.922796
-1, 0.567098, 0.557938, 0.0905087
-1, 0.420388, 0.303588, 0.0302845
-1, 0.361755, 0.602954, 0.125766
-1, 0.754985, 0.668562, 0.229313
1, 0.402976, 0.316683, 0.0357466
1, 0.479957, 0.149967, 0.993938
1, 0.560818, 0.667724, 0.867233
-1, 0.515978, 0.583709, 0.094313
-1, 0.166099, 0.48817, 0.218836
-1, 0.624407, 0.198205, 0.0259862
-1, 0.748203, 0.673046, 0.225811
-1, 0.65168, 0.544265, 0.108919
1, 0.427567, 0.555409, 0.909465
1, 0.277263, 0.286501, 0.924175
-1, 0.674448, 0.272367, 0.0516557
1, 0.681666, 0.616041, 0.849482
1, 0.600162, 0.203093, 0.979211
-1, 0.389916, 0.42784, 0.0616554
1, 0.430688, 0.240648, 0.0196603
-1, 0.344434, 0.536838, 0.107827
1, 0.465376, 0.810652, 0.790807
1, 0.906422, 0.229176, 0.767823
-1, 0.447354, 0.21924, 0.015009
1, 0.648367, 0.918295, 0.631285
1, 0.472466, 0.794295, 0.802603
-1, 0.411815, 0.466921, 0.0667065
-1, 0.441523, 0.397436, 0.0449136
1, 0.134981, 0.643303, 0.383996
1, 0.817048, 0.758956, 0.574404
1, 0.512467, 0.352091, 0.967815
-1, 0.674282, 0.81494, 0.268397
1, 0.693805, 0.867771, 0.655696
1, 0.487876, 0.806389, 0.795533
1, 0.351799, 0.643332, 0.853025
-1, 0.031438, 0.348106, 0.481307
-1, 0.578598, 0.72618, 0.165309
-1, 0.521217, 0.472136, 0.0597427
-1, 0.497424, 0.558886, 0.0853667
-1, 0.486944, 0.625357, 0.110017
-1, 0.573342, 0.358558, 0.0390522
-1, 0.544026, 0.327351, 0.970389
-1, 0.448677, 0.762403, 0.180464
1, 0.47886, 0.188436, 0.990586
