  -1, 0.9738980, 0.6068480, 0.4566010, 0.7567680, 0.1294790, 0.2140090, 0.1008130, 0.9985880, 0.6720960, 0.6710620
  -1, 0.7369000, 0.5896670, 0.3605180, 0.7907170, 0.2725850, 0.4027420, 0.3051220, 0.9999540, 0.3970390, 0.4004420
   1, 0.8339180, 0.8001570, 0.5831900, 0.2961800, 0.0304247, 0.1223280, 0.1917540, 0.5994440, 0.5008760, 0.4903030
   1, 0.8609850, 0.5992920, 0.5811290, 0.2074950, 0.0122786, 0.0719906, 0.1375050, 0.4455110, 0.4909120, 0.5143340
  -1, 0.8773890, 0.6421990, 0.4118850, 0.7772010, 0.2006780, 0.3124170, 0.1972030, 0.9998810, 0.5336250, 0.5312920
   1, 0.8774610, 0.5564480, 0.5506290, 0.2117960, 0.0098350, 0.0577945, 0.0871870, 0.4535050, 0.4727870, 0.5396180
   1, 0.8899480, 0.6564080, 0.5449480, 0.2583140, 0.0148069, 0.0713199, 0.0895544, 0.5365500, 0.4870490, 0.5476080
   1, 0.8605740, 0.7174480, 0.5768340, 0.2561950, 0.0197331, 0.0932442, 0.1510830, 0.5329050, 0.4980430, 0.5112310
   1, 0.9485710, 0.7375150, 0.5115570, 0.4027640, 0.0278921, 0.0875959, 0.0573742, 0.7530180, 0.5399570, 0.6122400
   1, 0.8579030, 0.3661700, 0.5675770, 0.1284710, 0.0038832, 0.0373685, 0.0978427, 0.2893710, 0.4576950, 0.5200830
  -1, 0.9127850, 0.6652490, 0.4274250, 0.7628440, 0.1755490, 0.2811740, 0.1672000, 0.9991210, 0.5729970, 0.5701550
   1, 0.8171940, 0.4431300, 0.6798620, 0.1613670, 0.0115156, 0.0817994, 0.2737100, 0.3564760, 0.5411000, 0.4712050
  -1, 0.7470250, 0.2306830, 0.2922370, 0.9172480, 0.4339450, 0.5410180, 0.4068550, 0.9704390, 0.2766640, 0.2992460
   1, 0.8287800, 0.3467350, 0.6916670, 0.1243920, 0.0068737, 0.0632432, 0.2742560, 0.2808450, 0.5519710, 0.4774340
  -1, 0.9719180, 0.4835310, 0.4631010, 0.7949840, 0.1245730, 0.1977050, 0.0791312, 0.9998480, 0.7290280, 0.7238620
   1, 0.8746490, 0.6327180, 0.5618020, 0.2304560, 0.0134089, 0.0716306, 0.1119710, 0.4875720, 0.4865050, 0.5295870
  -1, 0.9093260, 0.2580500, 0.4991300, 0.5225130, 0.0136561, 0.0338481, 0.0052982, 0.8826270, 0.5977670, 0.7259660
   1, 0.8159100, 0.4017190, 0.6961770, 0.1505130, 0.0104953, 0.0792833, 0.2925760, 0.3346640, 0.5515910, 0.4691120
   1, 0.8680640, 0.9470130, 0.5356070, 0.3985130, 0.0494482, 0.1499500, 0.1635150, 0.7475720, 0.5066730, 0.5134200
   1, 0.8411790, 0.4931840, 0.6249830, 0.1647790, 0.0095165, 0.0685369, 0.1917430, 0.3632680, 0.5097330, 0.4928360
   1, 0.8411320, 0.3898480, 0.6413310, 0.1288210, 0.0060615, 0.0554891, 0.2037660, 0.2901020, 0.5184330, 0.4912840
  -1, 0.6021470, 0.7346150, 0.5863910, 0.3923570, 0.0820081, 0.2328410, 0.3702060, 0.7395820, 0.4668310, 0.3916010
  -1, 0.8026260, 0.5122750, 0.3706080, 0.8273190, 0.2727490, 0.3906680, 0.2679830, 0.9970210, 0.4448700, 0.4478010
  -1, 0.9360460, 0.4291150, 0.4396120, 0.8438440, 0.1774230, 0.2616360, 0.1221350, 0.9942000, 0.6818580, 0.6681830
  -1, 0.9102830, 0.2355100, 0.4986050, 0.5797690, 0.0159329, 0.0356043, 0.0048020, 0.9280050, 0.6404030, 0.7543890
  -1, 0.9939070, 0.6486070, 0.4715100, 0.7050840, 0.0970842, 0.1736000, 0.0764463, 0.9889620, 0.6800000, 0.6914790
   1, 0.8449320, 0.1218130, 0.7126460, 0.0432318, 0.0008571, 0.0224738, 0.2818740, 0.1020700, 0.5794720, 0.4914370
  -1, 0.9059870, 0.5738530, 0.4196570, 0.8013090, 0.1959870, 0.2987840, 0.1720830, 0.9995750, 0.5786980, 0.5734770
  -1, 0.9765070, 0.4326450, 0.4799640, 0.7684370, 0.0859240, 0.1428060, 0.0445664, 0.9995010, 0.7653110, 0.7751240
  -1, 0.6902660, 0.6335990, 0.3584290, 0.7649270, 0.2677360, 0.4054670, 0.3260010, 0.9992750, 0.3762400, 0.3775410
   1, 0.8070850, 0.6732270, 0.6256430, 0.2462790, 0.0242694, 0.1149320, 0.2380930, 0.5156690, 0.5108580, 0.4709570
  -1, 0.8700150, 0.9788640, 0.4759140, 0.5632700, 0.1029970, 0.2206310, 0.1807670, 0.9160460, 0.5124860, 0.5144270
  -1, 0.9318590, 0.2462300, 0.4939030, 0.7667910, 0.0447166, 0.0753690, 0.0126172, 0.9994010, 0.7963570, 0.8359180
  -1, 0.1395220, 0.2287270, 0.4493870, 0.5362930, 0.2332710, 0.4444710, 0.6591140, 0.8945410, 0.3965470, 0.2654380
   1, 0.8818930, 0.6461010, 0.5533310, 0.2434650, 0.0140776, 0.0715603, 0.1007970, 0.5107250, 0.4861570, 0.5379330
   1, 0.8257490, 0.4592160, 0.6617980, 0.1604870, 0.0106022, 0.0766014, 0.2459040, 0.3547210, 0.5310170, 0.4780520
   1, 0.8457630, 0.5962140, 0.6046720, 0.2031150, 0.0136262, 0.0802684, 0.1751250, 0.4373140, 0.5021150, 0.4981540
   1, 0.8444430, 0.2458550, 0.6541760, 0.0801659, 0.0024035, 0.0351852, 0.2098140, 0.1855540, 0.5275880, 0.4934940
  -1, 0.7502090, 0.5189630, 0.3526360, 0.8197200, 0.2934350, 0.4185770, 0.3083430, 0.9980060, 0.3933720, 0.3990880
  -1, 0.9691980, 0.4329030, 0.4683450, 0.8055870, 0.1163760, 0.1831230, 0.0665432, 0.9993140, 0.7568360, 0.7515770
  -1, 0.2685670, 0.0722082, 0.6246820, 0.4172500, 0.1516820, 0.3632800, 0.6947790, 0.7711510, 0.5095930, 0.3163680
  -1, 0.5604020, 0.6396100, 0.3449800, 0.7293660, 0.2776110, 0.4306240, 0.3913150, 0.9946180, 0.3275110, 0.3207930
  -1, 0.7295940, 0.4108260, 0.3263460, 0.8558040, 0.3452530, 0.4668940, 0.3497470, 0.9915770, 0.3447280, 0.3562240
  -1, 0.8954650, 0.7621670, 0.4302750, 0.7211660, 0.1646330, 0.2772600, 0.1795840, 0.9929320, 0.5434540, 0.5428380
   1, 0.8260190, 0.4334530, 0.6686650, 0.1521810, 0.0097065, 0.0737374, 0.2524170, 0.3380360, 0.5354370, 0.4775670
  -1, 0.9040460, 0.7011220, 0.4268390, 0.7486840, 0.1736850, 0.2825830, 0.1743710, 0.9976830, 0.5582020, 0.5563400
  -1, 0.9731590, 0.5809430, 0.4567720, 0.7667620, 0.1308150, 0.2136560, 0.0981512, 0.9993990, 0.6816090, 0.6792890
   1, 0.7845610, 0.2834790, 0.7815600, 0.1508890, 0.0136905, 0.0981300, 0.4197920, 0.3354250, 0.6011030, 0.4488430
   1, 0.8814630, 0.9116520, 0.5401090, 0.3730320, 0.0407403, 0.1328130, 0.1469710, 0.7137260, 0.5090560, 0.5240300
   1, 0.9036310, 0.6295770, 0.5293600, 0.2805720, 0.0145043, 0.0650901, 0.0641474, 0.5740380, 0.4873500, 0.5703490
  -1, 0.8590930, 0.0996047, 0.3999070, 0.9679300, 0.3026480, 0.3816100, 0.1969660, 0.9433870, 0.6021900, 0.5874090
  -1, 0.8894260, 0.6720710, 0.4189200, 0.7634850, 0.1877490, 0.2984380, 0.1866950, 0.9991700, 0.5449530, 0.5426820
  -1, 0.8321610, 0.1896060, 0.3556960, 0.9391300, 0.3564080, 0.4507820, 0.2822520, 0.9598210, 0.4433010, 0.4494820
  -1, 0.4710650, 0.0137664, 0.0236798, 0.9078820, 0.8087300, 0.8872820, 0.9357820, 0.9744880, 0.1018220, 0.0559998
   1, 0.9123670, 0.7654250, 0.5323710, 0.3265100, 0.0232809, 0.0888832, 0.0877870, 0.6467100, 0.5075850, 0.5634230
  -1, 0.9760170, 0.4572220, 0.4717040, 0.7863860, 0.1063290, 0.1716710, 0.0612924, 0.9999990, 0.7526070, 0.7524770
   1, 0.8473990, 0.0118681, 0.8010930, 0.0053567, 0.0000188, 0.0035757, 0.3947420, 0.0128960, 0.6618510, 0.4980010
   1, 0.8702270, 0.6819990, 0.5683240, 0.2453430, 0.0165320, 0.0823286, 0.1296040, 0.5140270, 0.4933320, 0.5219100
   1, 0.8436450, 0.4851440, 0.6205410, 0.1613230, 0.0088829, 0.0655658, 0.1837310, 0.3563890, 0.5067550, 0.4953940
  -1, 0.8888430, 0.4096350, 0.4077030, 0.8635770, 0.2349190, 0.3318220, 0.1841710, 0.9896120, 0.5817110, 0.5732800
  -1, 0.9029710, 0.5011270, 0.4162920, 0.8291200, 0.2093550, 0.3087520, 0.1725380, 0.9967590, 0.5881210, 0.5808640
  -1, 0.6505430, 0.9122200, 0.4808500, 0.5288940, 0.1276300, 0.2774050, 0.3054330, 0.8882220, 0.4331330, 0.4045660
  -1, 0.7510720, 0.6791770, 0.3798600, 0.7551340, 0.2380720, 0.3701980, 0.2827580, 0.9984230, 0.4220450, 0.4223270
  -1, 0.0412183, 0.1115200, 0.2540480, 0.6747690, 0.4020040, 0.6003140, 0.7605510, 0.9790850, 0.2970360, 0.1911160
  -1, 0.8026650, 0.5120450, 0.3705960, 0.8274070, 0.2728010, 0.3907030, 0.2679790, 0.9970090, 0.4448860, 0.4478190
   1, 0.8585340, 0.5511580, 0.5851730, 0.1882530, 0.0101272, 0.0654136, 0.1376640, 0.4091000, 0.4890740, 0.5126970
  -1, 0.8741300, 0.1616700, 0.5001300, 0.3547960, 0.0042480, 0.0155144, 0.0023679, 0.6882550, 0.4637220, 0.6525040
  -1, 0.8887470, 0.4027130, 0.4077050, 0.8659730, 0.2359010, 0.3323560, 0.1838500, 0.9889650, 0.5831770, 0.5745140
   1, 0.8327750, 0.4933930, 0.6413220, 0.1680090, 0.0107359, 0.0749869, 0.2180740, 0.3696660, 0.5193100, 0.4847990
  -1, 0.6234180, 0.3195940, 0.2636250, 0.8678530, 0.4357770, 0.5610850, 0.4721690, 0.9884430, 0.2261390, 0.2430540
  -1, 0.5594580, 0.7717060, 0.3967480, 0.6481340, 0.2118990, 0.3709190, 0.3643410, 0.9678350, 0.3687730, 0.3497530
  -1, 0.8513840, 0.0164464, 0.4993810, 0.5021410, 0.0007920, 0.0020376, 0.0000210, 0.8638670, 0.5464620, 0.7240180
  -1, 0.9980420, 0.6254350, 0.4786130, 0.6870040, 0.0817912, 0.1509430, 0.0610605, 0.9834470, 0.6896880, 0.7096430
  -1, 0.3229040, 0.2578600, 0.1955710, 0.8033220, 0.4849670, 0.6366080, 0.6536770, 0.9994600, 0.1794100, 0.1575560
  -1, 0.9847320, 0.5283740, 0.4703830, 0.7589760, 0.1049880, 0.1751210, 0.0679817, 0.9987960, 0.7244480, 0.7281600
  -1, 0.9606210, 0.3862520, 0.4684980, 0.8257120, 0.1198910, 0.1842580, 0.0643955, 0.9972460, 0.7740180, 0.7650020
   1, 0.9108310, 0.6076600, 0.5217610, 0.2982610, 0.0145697, 0.0618714, 0.0516909, 0.6027760, 0.4905500, 0.5850710
  -1, 0.9871880, 0.4985930, 0.4828340, 0.7211100, 0.0745948, 0.1321210, 0.0430081, 0.9929200, 0.7342310, 0.7557070
  -1, 0.8193900, 0.6207890, 0.3894530, 0.7862780, 0.2334870, 0.3538950, 0.2434860, 0.9999990, 0.4718940, 0.4721290
   1, 0.8224340, 0.6189890, 0.6277000, 0.2182900, 0.0182725, 0.0981973, 0.2222120, 0.4654750, 0.5127630, 0.4794920
  -1, 0.6854060, 0.9316410, 0.4699400, 0.5496840, 0.1315020, 0.2772840, 0.2860510, 0.9055180, 0.4386000, 0.4174370
   1, 0.8219490, 0.5584870, 0.6418870, 0.1961230, 0.0152366, 0.0906694, 0.2329550, 0.4241190, 0.5193760, 0.4777300
  -1, 0.9234410, 0.5827730, 0.4283750, 0.7940590, 0.1812730, 0.2804260, 0.1551170, 0.9998760, 0.6028220, 0.5970730
  -1, 0.8636570, 0.0374693, 0.4980440, 0.9257590, 0.0292015, 0.0409243, 0.0026247, 0.9665010, 0.9304800, 0.9492480
   1, 0.8923730, 0.4934650, 0.5221530, 0.2462440, 0.0090239, 0.0465763, 0.0429350, 0.5156080, 0.4612240, 0.5753600
   1, 0.8247090, 0.5704330, 0.6360830, 0.1991170, 0.0153552, 0.0903068, 0.2251090, 0.4297870, 0.5166190, 0.4800290
  -1, 0.9309230, 0.9626350, 0.4917330, 0.5273680, 0.0755375, 0.1759100, 0.1329490, 0.8868960, 0.5450810, 0.5609300
   1, 0.8840200, 0.4649850, 0.5264200, 0.2188320, 0.0074808, 0.0433531, 0.0468941, 0.4664680, 0.4514390, 0.5642450
  -1, 0.6827510, 0.8107500, 0.4027600, 0.6730380, 0.2002310, 0.3453410, 0.3019140, 0.9784270, 0.4082280, 0.4001330
   1, 0.9487110, 0.8560740, 0.5123240, 0.4299580, 0.0393051, 0.1142930, 0.0849531, 0.7865090, 0.5440120, 0.5910620
   1, 0.8491040, 0.4176780, 0.6099530, 0.1369910, 0.0059083, 0.0518408, 0.1607170, 0.3070350, 0.4966720, 0.5021380
   1, 0.9439690, 0.9235380, 0.5069420, 0.4671160, 0.0525713, 0.1395090, 0.1067740, 0.8284400, 0.5461020, 0.5769510
   1, 0.9439620, 0.9076210, 0.5100890, 0.4512140, 0.0477114, 0.1313280, 0.1014050, 0.8110390, 0.5439710, 0.5790090
  -1, 0.8700540, 0.2108610, 0.4004110, 0.9315410, 0.2794770, 0.3658620, 0.1942910, 0.9636870, 0.5911380, 0.5790470
  -1, 0.4315990, 0.0793495, 0.7378430, 0.3353950, 0.0961482, 0.2870870, 0.6673570, 0.6600250, 0.5666020, 0.3540210
