  -1, 0.0000000, 0.6346870, 0.7968750, 0.2626460, 0.2790260, 0.7666180, 0.4238150, 0.3061380, 0.6752320
  -1, 0.0000000, 0.6863470, 0.7968750, 0.3760610, 0.3061380, 0.6143090, 0.3297730, 0.3874690, 0.6143090
  -1, 0.0000000, 0.6516600, 0.7968750, 0.3080110, 0.2790260, 0.7666180, 0.2543010, 0.3275520, 0.6972480
  -1, 0.0000000, 0.6642070, 0.8125000, 0.3480390, 0.3813170, 0.6066310, 0.3475530, 0.3813170, 0.6066310
  -1, 0.0000000, 0.7350560, 0.7968750, 0.3533770, 0.3874690, 0.6143090, 0.4343960, 0.3486110, 0.5691270
  -1, 0.0000000, 0.6553510, 0.7968750, 0.3306950, 0.3332460, 0.6447720, 0.2263240, 0.3752680, 0.6589890
  -1, 0.0000000, 0.5881920, 0.7968750, 0.3255480, 0.3006710, 0.6972480, 0.2122160, 0.2519180, 0.7970810
  -1, 0.0000000, 0.6501850, 0.8281250, 0.3204870, 0.3486110, 0.6589890, 0.2725640, 0.3752680, 0.6290320
  -1, 0.0000000, 0.6509230, 0.8281250, 0.2712700, 0.4221940, 0.6510660, 0.2725640, 0.3752680, 0.6589890
   1, 0.0000000, 0.5365320, 0.8281250, 0.3427910, 0.4285860, 0.5990790, 0.2956820, 0.3752680, 0.6889410
  -1, 0.0000000, 0.6095940, 0.8281250, 0.3427910, 0.4285860, 0.5990790, 0.2263240, 0.3219500, 0.6589890
  -1, 0.0000000, 0.6952030, 0.8125000, 0.3705310, 0.3813170, 0.6066310, 0.3363770, 0.4221940, 0.5619450
  -1, 0.0000000, 0.7018450, 0.8281250, 0.3874010, 0.3752680, 0.6589890, 0.2956820, 0.3486110, 0.6889410
  -1, 0.0000000, 0.6059050, 0.8437500, 0.4261130, 0.4221940, 0.5916530, 0.0646716, 0.1088940, 0.9174890
   1, 0.0000000, 0.6479710, 0.8281250, 0.1300370, 0.9104860, 0.3640550, 0.2032060, 0.2952930, 0.7488500
  -1, 0.0000000, 0.6937270, 0.7812500, 0.3204870, 0.3219500, 0.8087560, 0.3353990, 0.1203050, 0.7450080
  -1, 0.0000000, 0.6774910, 0.7656250, 0.3255480, 0.3544330, 0.6066310, 0.2454580, 0.2897780, 0.6920400
  -1, 0.0000000, 0.7402210, 0.7968750, 0.4667920, 0.7670110, 0.2487690, 0.2827510, 0.2790260, 0.7666180
  -1, 0.0000000, 0.7047970, 0.7656250, 0.4039910, 0.3693180, 0.5619450, 0.2693730, 0.2897780, 0.6920400
  -1, 0.0000000, 0.7232480, 0.8125000, 0.3983700, 0.3634670, 0.5548850, 0.4874350, 0.4350800, 0.4858070
  -1, 0.0000000, 0.5800740, 0.8437500, 0.3155080, 0.0785002, 0.7698920, 0.3593070, 0.4221940, 0.5619450
  -1, 0.0000000, 0.5881920, 0.7812500, 0.3816810, 0.4210650, 0.4070660, 0.2543010, 0.2200240, 0.8180690
  -1, 0.0000000, 0.6007380, 0.7812500, 0.3359280, 0.4484070, 0.4992320, 0.1931270, 0.3663810, 0.7450080
  -1, 0.0000000, 0.5926200, 0.7968750, 0.3376300, 0.0785002, 0.7104790, 0.3062630, 0.3061380, 0.6752320
  -1, 0.0000000, 0.6464950, 0.7656250, 0.2258830, 0.3725100, 0.6920400, 0.3009280, 0.3006710, 0.6972480
  -1, 0.0000000, 0.6236170, 0.8281250, 0.3427910, 0.0820255, 0.7188940, 0.2263240, 0.3219500, 0.6589890
  -1, 0.0000000, 0.5394840, 0.8281250, 0.3427910, 0.0820255, 0.7188940, 0.3030110, 0.1236380, 0.7817250
  -1, 0.0000000, 0.8546130, 0.5781250, 0.6447660, 0.3014450, 0.5645190, 0.3062630, 0.2790260, 0.7361580
  -1, 0.0000000, 0.5608860, 0.7812500, 0.2444210, 0.1476460, 0.8064520, 0.3767940, 0.4145770, 0.5533860
  -1, 0.0000000, 0.6405900, 0.7968750, 0.3597490, 0.3428810, 0.6213580, 0.2827510, 0.3061380, 0.7361580
  -1, 0.0000000, 0.6538740, 0.8125000, 0.3650970, 0.4552430, 0.5990790, 0.2076720, 0.1931390, 0.8180690
  -1, 0.0000000, 0.5387460, 0.8281250, 0.3650970, 0.4552430, 0.5990790, 0.0646716, 0.1088940, 0.9174890
  -1, 0.0000000, 0.6295200, 0.8125000, 0.3030540, 0.3813170, 0.6368360, 0.3188000, 0.3219500, 0.6889410
  -1, 0.0000000, 0.6464950, 0.8125000, 0.4482320, 0.3957570, 0.5619450, 0.2776130, 0.1931390, 0.7576600
  -1, 0.0000000, 0.6900380, 0.8281250, 0.3818710, 0.4221940, 0.5619450, 0.2494420, 0.3486110, 0.6589890
  -1, 0.0000000, 0.6605160, 0.7968750, 0.3987420, 0.4145770, 0.5533860, 0.3419200, 0.3219500, 0.5990790
  -1, 0.0000000, 0.6974170, 0.8125000, 0.2805630, 0.3275520, 0.6972480, 0.3188000, 0.4019250, 0.6589890
  -1, 0.0000000, 0.6701110, 0.7968750, 0.5054870, 0.4350800, 0.4858070, 0.2827510, 0.2790260, 0.7361580
  -1, 0.0000000, 0.6730630, 0.8125000, 0.3255480, 0.3006710, 0.7274520, 0.3881570, 0.3752680, 0.5391700
  -1, 0.0000000, 0.6856100, 0.8125000, 0.2580710, 0.2737860, 0.7576600, 0.3708680, 0.4350800, 0.5764230
  -1, 0.0000000, 0.6014760, 0.8125000, 0.2580710, 0.2737860, 0.7576600, 0.2263240, 0.3752680, 0.6589890
  -1, 0.0000000, 0.6708490, 0.7968750, 0.3080110, 0.2790260, 0.7666180, 0.3009280, 0.3544330, 0.6066310
  -1, 0.0000000, 0.6686350, 0.8281250, 0.4097050, 0.3752680, 0.5990790, 0.2956820, 0.4819000, 0.5391700
  -1, 0.0000000, 0.6501850, 0.8281250, 0.3597490, 0.4221940, 0.5619450, 0.3419200, 0.3219500, 0.5990790
  -1, 0.0000000, 0.6199260, 0.8281250, 0.3275580, 0.1236380, 0.7817250, 0.3188000, 0.2952930, 0.6589890
  -1, 0.0000000, 0.5527680, 0.8281250, 0.3650970, 0.3486110, 0.5990790, 0.2219210, 0.1886610, 0.8415630
   1, 0.0000000, 0.4095940, 0.8125000, 0.0946495, 0.6301900, 0.5429160, 0.3009280, 0.3813170, 0.6368360
   1, 0.0000000, 0.5963090, 0.8437500, 0.1300370, 0.9104860, 0.3640550, 0.3134510, 0.3957570, 0.5916530
   1, 0.0000000, 0.0000000, 0.8906250, 0.2363030, 0.1972600, 0.8309810, 0.2219210, 0.1886610, 0.8415630
   1, 0.0000000, 0.3874550, 0.7812500, 0.2215440, 0.1476460, 0.8371740, 0.2494420, 0.3752680, 0.6589890
   1, 0.0000000, 0.4988940, 0.6718750, 0.2292390, 0.5570290, 0.5827420, 0.2263240, 0.3486110, 0.6889410
   1, 0.0000000, 0.2863470, 0.8125000, 0.3255480, 0.3544330, 0.6066310, 0.0646716, 0.1088940, 0.9174890
   1, 0.0000000, 0.3741710, 0.7968750, 0.3106130, 0.1536990, 0.6138100, 0.2357300, 0.3332460, 0.6752320
  -1, 0.0000000, 0.4870850, 0.8281250, 0.2933890, 0.1313760, 0.6807710, 0.2725640, 0.4019250, 0.6889410
   1, 0.0000000, 0.4723250, 0.7656250, 0.3643260, 0.3449320, 0.6610520, 0.2263240, 0.3219500, 0.6589890
   1, 0.0000000, 0.4346870, 0.8281250, 0.3874010, 0.3802650, 0.6271590, 0.2956820, 0.4019250, 0.6290320
   1, 0.0000000, 0.4162360, 0.8281250, 0.3874010, 0.3802650, 0.6271590, 0.2725640, 0.3752680, 0.6589890
   1, 0.0000000, 0.4457570, 0.7656250, 0.2489570, 0.3725100, 0.6300670, 0.2494420, 0.3752680, 0.6589890
   1, 0.0000000, 0.5859780, 0.7656250, 0.3643260, 0.4276640, 0.5371070, 0.2725640, 0.4019250, 0.6889410
   1, 0.0000000, 0.5631000, 0.7500000, 0.3932200, 0.4065640, 0.6068940, 0.3062630, 0.3603570, 0.6447720
   1, 0.0000000, 0.2642070, 0.8281250, 0.3427910, 0.0820255, 0.7188940, 0.0646716, 0.1088940, 0.9174890
  -1, 0.0000000, 0.7416980, 0.5781250, 0.6447660, 0.3014450, 0.5645190, 0.3650390, 0.3752680, 0.5990790
   1, 0.0000000, 0.4531370, 0.8125000, 0.4829930, 0.4350800, 0.4253980, 0.2543010, 0.3544330, 0.6670440
   1, 0.0000000, 0.4634690, 0.8437500, 0.4039910, 0.3693180, 0.5916530, 0.2217390, 0.5279460, 0.5025320
   1, 0.0000000, 0.4472320, 0.8125000, 0.4829930, 0.3275520, 0.6066310, 0.2309880, 0.3006710, 0.7576600
   1, 0.0000000, 0.3933580, 0.7968750, 0.2626460, 0.2519180, 0.7970810, 0.3188000, 0.3219500, 0.6889410
   1, 0.0000000, 0.4051660, 0.7968750, 0.2853270, 0.2790260, 0.7666180, 0.2076720, 0.1931390, 0.8180690
   1, 0.0000000, 0.3933580, 0.7968750, 0.3080110, 0.2790260, 0.7361580, 0.3062630, 0.3332460, 0.6447720
   1, 0.0000000, 0.3114390, 0.7968750, 0.3080110, 0.2790260, 0.7666180, 0.0646716, 0.1088940, 0.9174890
   1, 0.0000000, 0.4051660, 0.8125000, 0.2580710, 0.3006710, 0.7576600, 0.2076720, 0.2200240, 0.7878650
   1, 0.0000000, 0.3726940, 0.8593750, 0.2447950, 0.1536990, 0.9084420, 0.1717480, 0.2848030, 0.7022010
   1, 0.0000000, 0.1785990, 0.8437500, 0.2712700, 0.4221940, 0.6510660, 0.2219210, 0.1886610, 0.8415630
   1, 0.0000000, 0.4250920, 0.7812500, 0.2672970, 0.5030900, 0.5913980, 0.3009280, 0.3544330, 0.6066310
   1, 0.0000000, 0.3062730, 0.8281250, 0.2535720, 0.3219500, 0.7188940, 0.2725640, 0.3219500, 0.6889410
   1, 0.0000000, 0.7180810, 0.1406250, 0.0000000, 0.3710580, 0.7409680, 0.2479420, 0.2786740, 0.7274520
  -1, 0.0000000, 0.9335790, 0.0781250, 0.2178850, 0.2099850, 0.9465470, 0.7888900, 0.8551170, 0.1497700
  -1, 0.0000000, 0.7121780, 0.1250000, 0.1465080, 0.2952930, 0.8506930, 0.3650390, 0.2118410, 0.6381510
  -1, 0.0000000, 0.8000000, 0.1250000, 0.2535720, 0.4659050, 0.6589890, 0.1095120, 0.2868730, 0.7409680
  -1, 0.0000000, 0.7571960, 0.1093750, 0.3169640, 0.3289660, 0.5990790, 0.2338230, 0.3471680, 0.7690870
  -1, 0.0000000, 0.8287820, 0.1406250, 0.3874010, 0.3710580, 0.5517830, 0.2843900, 0.4366440, 0.5363850
   1, 0.0000000, 0.7188200, 0.1250000, 0.3521830, 0.3710580, 0.5517830, 0.2633140, 0.4659050, 0.6589890
  -1, 0.0000000, 0.8383760, 0.1093750, 0.2969750, 0.3903990, 0.7205150, 0.2633140, 0.4659050, 0.6110600
  -1, 0.0000000, 0.7653130, 0.1093750, 0.2608070, 0.3903990, 0.7690870, 0.1095120, 0.2868730, 0.7882640
  -1, 0.0000000, 0.8892990, 0.0781250, 0.5732740, 0.6773940, 0.4493080, 0.1758820, 0.5694920, 0.5874080
  -1, 0.0000000, 0.6907750, 0.1093750, 0.0799550, 0.2607090, 0.8662350, 0.1936850, 0.4834710, 0.5039300
  -1, 0.0000000, 0.7107010, 0.1562500, 0.1353840, 0.3202200, 0.7741340, 0.1758820, 0.1540380, 0.8674970
  -1, 0.0000000, 0.7963090, 0.1406250, 0.3521830, 0.5394280, 0.5044870, 0.1398520, 0.3617650, 0.6807710
  -1, 0.0000000, 0.7955720, 0.1406250, 0.3169640, 0.5394280, 0.5517830, 0.1284080, 0.4081980, 0.6307970
   1, 0.0000000, 0.7070110, 0.1406250, 0.2465270, 0.4131500, 0.6463750, 0.2589640, 0.4458350, 0.5462190
   1, 0.0000000, 0.9018450, 0.2812500, 0.3165490, 0.4081980, 0.6307970, 0.6069830, 0.8458180, 0.1184230
  -1, 0.0000000, 0.8302590, 0.1406250, 0.1797360, 0.3541260, 0.6920400, 0.2555270, 0.4552430, 0.6936720
  -1, 0.0000000, 0.8029520, 0.1718750, 0.3795290, 0.3705620, 0.6730820, 0.2049850, 0.4757480, 0.5760390
  -1, 0.0000000, 0.8118080, 0.1406250, 0.5090660, 0.3825390, 0.5582320, 0.1460170, 0.1605990, 0.8828520
  -1, 0.0000000, 0.7594100, 0.1562500, 0.3309680, 0.3107090, 0.5666000, 0.2839720, 0.3617650, 0.7274520
  -1, 0.0000000, 0.9173430, 0.1250000, 0.6104490, 0.5577740, 0.5299540, 0.3003060, 0.2952930, 0.8027680
  -1, 0.0000000, 0.7512910, 0.1406250, 0.1276140, 0.3329290, 0.6730820, 0.2555270, 0.4552430, 0.6936720
  -1, 0.0000000, 0.7756460, 0.1250000, 0.3169640, 0.4131500, 0.6463750, 0.3742850, 0.1246810, 0.7548390
  -1, 0.0000000, 0.9070110, 0.1250000, 0.3439500, 0.6110370, 0.4940450, 0.8551650, 0.8071320, 0.0838724
  -1, 0.0000000, 0.7350560, 0.1250000, 0.2892590, 0.5085610, 0.6110600, 0.1460170, 0.1605990, 0.8828520
  -1, 0.0000000, 0.7970480, 0.1250000, 0.2178850, 0.5085610, 0.6110600, 0.1095120, 0.2447840, 0.7882640
  -1, 0.0000000, 0.8952030, 0.0781250, 0.7963250, 0.8551170, 0.1497700, 0.1936850, 0.4081980, 0.6307970
  -1, 0.0000000, 0.7785970, 0.1250000, 0.2657370, 0.2734820, 0.6399270, 0.3742850, 0.1246810, 0.7548390
  -1, 0.0000000, 0.7867160, 0.1250000, 0.0957228, 0.2706860, 0.8986180, 0.3372960, 0.1673330, 0.7069140
  -1, 0.0000000, 0.7409600, 0.1406250, 0.1701450, 0.2371290, 0.8674970, 0.2190220, 0.3710580, 0.5990790
  -1, 0.0000000, 0.6258310, 0.1562500, 0.2049060, 0.1124930, 0.9608600, 0.2119120, 0.1540380, 0.9141780
  -1, 0.0000000, 0.8568270, 0.1093750, 0.4778270, 0.6497770, 0.4290710, 0.3560300, 0.4033100, 0.6340900
  -1, 0.0000000, 0.7387460, 0.1406250, 0.1408740, 0.2447840, 0.8355560, 0.3285350, 0.5394280, 0.4571910
  -1, 0.0000000, 0.7476010, 0.1406250, 0.1056560, 0.2026920, 0.8828520, 0.2479420, 0.2786740, 0.7274520
  -1, 0.0000000, 0.7940950, 0.1250000, 0.2178850, 0.5085610, 0.5631350, 0.3092340, 0.2805840, 0.6507250
  -1, 0.0000000, 0.9527680, 0.0625000, 1.0000000, 0.7368440, 0.1561000, 0.3285350, 0.5394280, 0.5044870
  -1, 0.0000000, 0.8560880, 0.0625000, 0.8115090, 0.7819020, 0.1561000, 0.2389330, 0.2371290, 0.6807710
  -1, 0.0000000, 0.7594100, 0.1250000, 0.1821950, 0.4659050, 0.6110600, 0.3285350, 0.3710580, 0.5517830
  -1, 0.0000000, 0.7881920, 0.1406250, 0.1760930, 0.2026920, 0.9774450, 0.3285350, 0.3710580, 0.5517830
  -1, 0.0000000, 0.7121780, 0.1406250, 0.3169640, 0.2447840, 0.8828520, 0.1284080, 0.3329290, 0.7153710
   1, 0.0000000, 0.9623620, 0.0312500, 0.9595700, 1.0000000, 0.0130235, 0.5110550, 0.5394280, 0.4098950
  -1, 0.0000000, 0.7852390, 0.1406250, 0.3169640, 0.3289660, 0.5990790, 0.2589640, 0.4458350, 0.5462190
  -1, 0.0000000, 0.8273060, 0.1406250, 0.3521830, 0.2868730, 0.5990790, 0.2135680, 0.3908950, 0.5680910
  -1, 0.0000000, 0.7845020, 0.1406250, 0.3521830, 0.3710580, 0.5517830, 0.1668740, 0.3029100, 0.8130370
  -1, 0.0000000, 0.8774910, 0.0468750, 0.2608070, 0.3039400, 0.7690870, 0.7019190, 0.4323920, 0.5220530
  -1, 0.0000000, 0.7564570, 0.1250000, 0.2178850, 0.4659050, 0.6589890, 0.3200010, 0.4448560, 0.6340900
  -1, 0.0000000, 1.0000000, 0.1250000, 0.4676990, 0.7218250, 0.3235020, 0.3742850, 0.1246810, 0.7548390
  -1, 0.0000000, 0.7830250, 0.1406250, 0.3521830, 0.4131500, 0.5517830, 0.2190220, 0.3710580, 0.5990790
  -1, 0.0000000, 0.8892990, 0.1093750, 0.1056560, 0.4131500, 0.7409680, 0.8336700, 0.8659240, 0.0890521
  -1, 0.0000000, 0.6900380, 0.1406250, 0.1760930, 0.3289660, 0.7409680, 0.2479420, 0.3202200, 0.6340900
  -1, 0.0000000, 0.7284140, 0.2812500, 0.1797360, 0.3541260, 0.6920400, 0.1936850, 0.4834710, 0.5039300
  -1, 0.0000000, 0.7276760, 0.1406250, 0.1797360, 0.3541260, 0.6920400, 0.2190220, 0.4552430, 0.5517830
  -1, 0.0000000, 0.7483400, 0.1562500, 0.3555370, 0.3409940, 0.5990790, 0.2119120, 0.1540380, 0.9141780
  -1, 0.0000000, 0.7837640, 0.1406250, 0.3309680, 0.3492500, 0.5666000, 0.1825210, 0.4552430, 0.5990790
  -1, 0.0000000, 0.6974170, 0.1562500, 0.0961243, 0.2952930, 0.7576600, 0.1758820, 0.1124930, 0.9608600
  -1, 0.0000000, 0.7394840, 0.1406250, 0.3169640, 0.3289660, 0.6936720, 0.0730088, 0.3710580, 0.7409680
  -1, 0.0000000, 0.8361620, 0.1406250, 0.4226200, 0.3710580, 0.5990790, 0.3650390, 0.3710580, 0.5517830
  -1, 0.0000000, 0.8103330, 0.1406250, 0.2817460, 0.4973350, 0.5517830, 0.3285350, 0.4973350, 0.5517830
  -1, 0.0000000, 0.7512910, 0.1250000, 0.2049060, 0.3202200, 0.6807710, 0.3742850, 0.1246810, 0.7548390
  -1, 0.0000000, 0.7675270, 0.1250000, 0.1108210, 0.5512130, 0.5631350, 0.2263240, 0.2952930, 0.7069140
  -1, 0.0000000, 0.8250920, 0.1250000, 0.2535720, 0.3379450, 0.8027680, 0.2633140, 0.4659050, 0.6589890
   1, 0.0000000, 0.7084870, 0.1406250, 0.1408740, 0.2447840, 0.7882640, 0.3188000, 0.7573690, 0.3794170
  -1, 0.0000000, 0.7387460, 0.1406250, 0.1905940, 0.4458350, 0.6307970, 0.2920300, 0.3289660, 0.6936720
  -1, 0.0000000, 0.7542430, 0.2812500, 0.1591040, 0.3705620, 0.6730820, 0.1610470, 0.4081980, 0.6730820
  -1, 0.0000000, 0.8811810, 0.0781250, 0.2535720, 0.3379450, 0.6589890, 0.6732940, 0.7662560, 0.3494650
   1, 0.0000000, 0.5771220, 0.1250000, 0.2892590, 0.2526410, 0.7548390, 0.1038220, 0.4448560, 0.6340900
   1, 0.0000000, 0.5579330, 0.1718750, 0.1986670, 0.3527120, 0.8064520, 0.1610470, 0.2952930, 0.7999460
   1, 0.0000000, 0.6339480, 0.1250000, 0.2465270, 0.2868730, 0.8828520, 0.2633140, 0.5938650, 0.5152090
  -1, 0.0000000, 0.7040590, 0.1250000, 0.2113110, 0.2868730, 0.7882640, 0.2633140, 0.4659050, 0.6110600
   1, 0.0000000, 0.5468630, 0.1406250, 0.2113110, 0.2026920, 0.8355560, 0.1095120, 0.2868730, 0.7882640
  -1, 0.0000000, 0.6656830, 0.1250000, 0.3169640, 0.2447840, 0.6463750, 0.3742850, 0.1246810, 0.7548390
   1, 0.0000000, 0.7328420, 0.1406250, 0.3169640, 0.2447840, 0.6463750, 0.2263240, 0.5963760, 0.4616450
   1, 0.0000000, 0.6177120, 0.1406250, 0.3521830, 0.3710580, 0.5517830, 0.1758820, 0.1540380, 0.8674970
   1, 0.0000000, 0.7092250, 0.1406250, 0.3521830, 0.3710580, 0.5517830, 0.1610470, 0.5211040, 0.5885080
   1, 0.0000000, 0.6619930, 0.1250000, 0.1821950, 0.4659050, 0.8506930, 0.1893350, 0.4232530, 0.6110600
   1, 0.0000000, 0.6656830, 0.1562500, 0.2049060, 0.4448560, 0.6340900, 0.2119120, 0.4448560, 0.5407270
   1, 0.0000000, 0.6450180, 0.1250000, 0.3521830, 0.5394280, 0.4571910, 0.2263240, 0.2952930, 0.6589890
   1, 0.0000000, 0.5874530, 0.1562500, 0.2049060, 0.1955830, 0.8208150, 0.2119120, 0.4033100, 0.5874080
   1, 0.0000000, 0.6118080, 0.1406250, 0.2744280, 0.2786740, 0.7274520, 0.4015430, 0.4552430, 0.5517830
   1, 0.0000000, 0.5225090, 0.1406250, 0.2465270, 0.3289660, 0.7409680, 0.1460170, 0.1605990, 0.8828520
   1, 0.0000000, 0.6177120, 0.1250000, 0.2535720, 0.2952930, 0.6589890, 0.0957683, 0.3329290, 0.6730820
   1, 0.0000000, 0.8014760, 0.0000000, 0.7169800, 0.4671780, 0.4515440, 0.1694150, 0.3527120, 0.7603710
  -1, 0.0000000, 0.7394840, 0.0781250, 0.1408740, 0.2868730, 0.7882640, 0.7888900, 0.3663810, 0.5491560
   1, 0.0000000, 0.6944660, 0.1406250, 0.2465270, 0.4131500, 0.6463750, 0.2589640, 0.4458350, 0.5462190
  -1, 0.0000000, 0.7822880, 0.1250000, 0.5090660, 0.4188890, 0.5582320, 0.4852580, 0.4659050, 0.4672810
   1, 0.0000000, 0.7645760, 0.1093750, 0.7671880, 0.4768580, 0.3804960, 0.1398520, 0.3617650, 0.7274520
   1, 0.0000000, 0.6686350, 0.1562500, 0.3027970, 0.3908950, 0.6094100, 0.3200010, 0.3617650, 0.7274520
  -1, 0.0000000, 0.7564570, 0.1093750, 0.0961243, 0.2952930, 0.7576600, 0.6462160, 0.6930050, 0.2833480
   1, 0.0000000, 0.6376380, 0.1250000, 0.2744280, 0.5694920, 0.4940450, 0.3372960, 0.0820255, 0.8027680
   1, 0.0000000, 0.6856100, 0.1250000, 0.3249480, 0.5512130, 0.6110600, 0.3285350, 0.4552430, 0.5517830
   1, 0.0000000, 0.6221400, 0.1250000, 0.2535720, 0.5085610, 0.6110600, 0.3116870, 0.2706860, 0.7142860
  -1, 0.0000000, 0.6612550, 0.1250000, 0.2396670, 0.2786740, 0.7741340, 0.2633140, 0.4659050, 0.6589890
   1, 0.0000000, 0.5896670, 0.1250000, 0.2113110, 0.3289660, 0.6463750, 0.1893350, 0.2526410, 0.7548390
   1, 0.0000000, 0.5520300, 0.2656250, 0.1324880, 0.2267420, 0.8130370, 0.1936850, 0.3705620, 0.6730820
   1, 0.0000000, 0.5904060, 0.1250000, 0.2178850, 0.2526410, 0.7548390, 0.2479420, 0.1955830, 0.9141780
  -1, 0.0000000, 0.6974170, 0.8125000, 0.0946495, 0.6301900, 0.5429160, 0.3941800, 0.3275520, 0.5462190
  -1, 0.0000000, 0.6568270, 0.7968750, 0.0946495, 0.6301900, 0.5429160, 0.3062630, 0.3332460, 0.6752320
  -1, 0.0000000, 0.6605160, 0.8125000, 0.0946495, 0.6301900, 0.5429160, 0.2543010, 0.3006710, 0.6670440
  -1, 0.0000000, 0.6841330, 0.7968750, 0.1099490, 0.7218250, 0.4602680, 0.3532850, 0.0892552, 0.8884630
